method,budget,seed,cluster,attribute,attribute_type,margin,margin_bin,independent_groups,filtered_claims,correct,incorrect,low_margin,has_independent_support,n_attacked_records,n_duplicates
parc,0.3,3,K:E00027,employees,numeric,0.9872917912315946,"[0.75,1.5)",4,1,1,0,0,1,769,396
parc,0.3,3,K:E00028,name,categorical,2.802169687400709,"[1.5,3)",3,0,1,0,0,1,769,396
parc,0.3,3,K:E00028,city,categorical,3.9609211727346585,>=3,3,0,1,0,0,1,769,396
parc,0.3,3,K:E00028,state,categorical,3.0096348439883664,>=3,3,0,1,0,0,1,769,396
parc,0.3,3,K:E00028,zip,categorical,3.9609211727346585,>=3,3,0,1,0,0,1,769,396
parc,0.3,3,K:E00028,category,categorical,2.802169687400709,"[1.5,3)",3,0,1,0,0,1,769,396
parc,0.3,3,K:E00028,revenue,numeric,0.9269619971788186,"[0.75,1.5)",3,0,1,0,0,1,769,396
parc,0.3,3,K:E00028,employees,numeric,0.3688699503760977,"[0.25,0.75)",3,0,0,1,1,1,769,396
parc,0.3,3,K:E00029,name,categorical,4.633490671853276,>=3,4,0,1,0,0,1,769,396
parc,0.3,3,K:E00029,city,categorical,5.584777000599568,>=3,4,0,1,0,0,1,769,396
parc,0.3,3,K:E00029,state,categorical,5.584777000599568,>=3,4,0,1,0,0,1,769,396
parc,0.3,3,K:E00029,zip,categorical,5.584777000599568,>=3,4,0,1,0,0,1,769,396
parc,0.3,3,K:E00029,category,categorical,4.426025515265619,>=3,4,0,1,0,0,1,769,396
parc,0.3,3,K:E00029,revenue,numeric,1.5063377398457931,"[1.5,3)",3,1,1,0,0,1,769,396
parc,0.3,3,K:E00029,employees,numeric,1.5063377398457931,"[1.5,3)",4,0,1,0,0,1,769,396
parc,0.3,3,K:E00030,name,categorical,3.7454397479996873,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00030,city,categorical,2.9508727973529263,"[1.5,3)",7,0,1,0,0,1,769,396
parc,0.3,3,K:E00030,state,categorical,6.43454882299416,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00030,zip,categorical,5.99766166935333,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00030,category,categorical,5.29706248414269,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00030,revenue,numeric,1.5340270092414414,"[1.5,3)",6,2,1,0,0,1,769,396
parc,0.3,3,K:E00030,employees,numeric,1.5063377398457931,"[1.5,3)",6,2,1,0,0,1,769,396
parc,0.3,3,K:E00031,name,categorical,6.071468336293413,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00031,city,categorical,6.508355489934243,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00031,state,categorical,6.508355489934243,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00031,zip,categorical,6.071468336293413,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00031,category,categorical,6.508355489934243,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00031,revenue,numeric,0.6725694991186177,"[0.25,0.75)",6,0,1,0,1,1,769,396
parc,0.3,3,K:E00031,employees,numeric,1.1869686742240793,"[0.75,1.5)",6,0,1,0,0,1,769,396
parc,0.3,3,K:E00032,name,categorical,3.904643821643801,>=3,4,0,1,0,0,1,769,396
parc,0.3,3,K:E00032,city,categorical,4.797109382498607,>=3,4,0,1,0,0,1,769,396
parc,0.3,3,K:E00032,state,categorical,5.292817304030923,>=3,4,0,1,0,0,1,769,396
parc,0.3,3,K:E00032,zip,categorical,4.547930592267904,>=3,4,0,1,0,0,1,769,396
parc,0.3,3,K:E00032,category,categorical,1.9071607097452747,"[1.5,3)",4,0,1,0,0,1,769,396
parc,0.3,3,K:E00032,revenue,numeric,1.0694505862049626,"[0.75,1.5)",4,0,1,0,0,1,769,396
parc,0.3,3,K:E00032,employees,numeric,1.5063377398457931,"[1.5,3)",4,0,1,0,0,1,769,396
parc,0.3,3,K:E00033,name,categorical,6.409061912694385,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00033,city,categorical,4.172251908528206,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00033,state,categorical,5.709643855597822,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00033,zip,categorical,6.8622395412617445,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00033,category,categorical,6.081554441677139,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00033,revenue,numeric,1.5340270092414414,"[1.5,3)",5,2,1,0,0,1,769,396
parc,0.3,3,K:E00033,employees,numeric,1.5340270092414414,"[1.5,3)",6,1,1,0,0,1,769,396
parc,0.3,3,K:E00034,name,categorical,5.8672417914364186,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00034,city,categorical,5.151837741166069,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00034,state,categorical,6.245308177185763,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00034,zip,categorical,5.122355079673399,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00034,category,categorical,2.2259678299565877,"[1.5,3)",5,0,1,0,0,1,769,396
parc,0.3,3,K:E00034,revenue,numeric,1.8752076902218908,"[1.5,3)",4,3,1,0,0,1,769,396
parc,0.3,3,K:E00034,employees,numeric,1.5340270092414414,"[1.5,3)",5,0,1,0,0,1,769,396
parc,0.3,3,K:E00035,name,categorical,4.274394014303491,>=3,4,0,1,0,0,1,769,396
parc,0.3,3,K:E00035,city,categorical,4.274394014303491,>=3,4,0,1,0,0,1,769,396
parc,0.3,3,K:E00035,state,categorical,0.5239786338597092,"[0.25,0.75)",4,0,1,0,1,1,769,396
parc,0.3,3,K:E00035,zip,categorical,4.274394014303491,>=3,4,0,1,0,0,1,769,396
parc,0.3,3,K:E00035,category,categorical,3.8963276285541473,>=3,4,0,1,0,0,1,769,396
parc,0.3,3,K:E00035,revenue,numeric,1.2958319475549163,"[0.75,1.5)",4,1,1,0,0,1,769,396
parc,0.3,3,K:E00035,employees,numeric,0.5793757426669746,"[0.25,0.75)",4,1,1,0,1,1,769,396
parc,0.3,3,K:E00036,name,categorical,7.574765440435987,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00036,city,categorical,7.325586650205283,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00036,state,categorical,6.888699496564454,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00036,zip,categorical,8.448539747717646,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00036,category,categorical,4.943598575593934,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00036,revenue,numeric,1.6238558278649098,"[1.5,3)",6,1,1,0,0,1,769,396
parc,0.3,3,K:E00036,employees,numeric,1.6238558278649098,"[1.5,3)",7,0,1,0,0,1,769,396
parc,0.3,3,K:E00037,name,categorical,8.39187937324579,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00037,city,categorical,8.39187937324579,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00037,state,categorical,8.39187937324579,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00037,zip,categorical,8.39187937324579,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00037,category,categorical,8.39187937324579,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00037,revenue,numeric,1.5063377398457931,"[1.5,3)",4,1,1,0,0,1,769,396
parc,0.3,3,K:E00037,employees,numeric,1.5063377398457931,"[1.5,3)",5,0,1,0,0,1,769,396
parc,0.3,3,K:E00038,name,categorical,1.7665641702614217,"[1.5,3)",6,0,1,0,0,1,769,396
parc,0.3,3,K:E00038,city,categorical,4.27934526956497,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00038,state,categorical,5.20233732705754,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00038,zip,categorical,7.40622005593934,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00038,category,categorical,7.784286441688684,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00038,revenue,numeric,1.5063377398457931,"[1.5,3)",5,2,1,0,0,1,769,396
parc,0.3,3,K:E00038,employees,numeric,1.5063377398457931,"[1.5,3)",6,0,1,0,0,1,769,396
parc,0.3,3,K:E00039,name,categorical,5.070242800630814,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00039,city,categorical,4.654620793472462,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00039,state,categorical,4.276554407723118,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00039,zip,categorical,4.282710207393145,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00039,category,categorical,1.4835811556956555,"[0.75,1.5)",5,0,1,0,0,1,769,396
parc,0.3,3,K:E00039,revenue,numeric,0.3688699503760977,"[0.25,0.75)",5,0,1,0,1,1,769,396
parc,0.3,3,K:E00039,employees,numeric,0.9269619971788186,"[0.75,1.5)",5,0,1,0,0,1,769,396
parc,0.3,3,K:E00040,name,categorical,5.136514468784088,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00040,city,categorical,4.458666039922747,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00040,state,categorical,4.458666039922747,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00040,zip,categorical,4.458666039922747,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00040,category,categorical,5.136514468784088,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00040,revenue,numeric,1.5063377398457931,"[1.5,3)",4,2,1,0,0,1,769,396
parc,0.3,3,K:E00040,employees,numeric,0.11751808801911667,"[0,0.25)",4,1,1,0,1,1,769,396
parc,0.3,3,K:E00041,name,categorical,1.2980458644118062,"[0.75,1.5)",5,0,1,0,0,1,769,396
parc,0.3,3,K:E00041,city,categorical,5.247865058657214,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00041,state,categorical,4.468245498676994,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00041,zip,categorical,4.031358345036164,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00041,category,categorical,1.1798816069531353,"[0.75,1.5)",5,0,1,0,0,1,769,396
parc,0.3,3,K:E00041,revenue,numeric,1.5063377398457931,"[1.5,3)",4,1,1,0,0,1,769,396
parc,0.3,3,K:E00041,employees,numeric,0.5550514110995011,"[0.25,0.75)",5,0,1,0,1,1,769,396
parc,0.3,3,K:E00042,name,categorical,5.6708838780544975,>=3,9,0,1,0,0,1,769,396
parc,0.3,3,K:E00042,city,categorical,4.510375159133127,>=3,9,0,1,0,0,1,769,396
parc,0.3,3,K:E00042,state,categorical,9.204114332521572,>=3,9,0,1,0,0,1,769,396
parc,0.3,3,K:E00042,zip,categorical,8.110643896501879,>=3,9,0,1,0,0,1,769,396
parc,0.3,3,K:E00042,category,categorical,7.62974084002927,>=3,9,0,1,0,0,1,769,396
parc,0.3,3,K:E00042,revenue,numeric,0.3833846423334297,"[0.25,0.75)",9,0,1,0,1,1,769,396
parc,0.3,3,K:E00042,employees,numeric,1.0694505862049626,"[0.75,1.5)",9,0,1,0,0,1,769,396
parc,0.3,3,K:E00043,name,categorical,7.11918703322201,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00043,city,categorical,8.070473361968302,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00043,state,categorical,3.666801082746386,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00043,zip,categorical,8.070473361968302,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00043,category,categorical,7.497253418971354,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00043,revenue,numeric,1.6238558278649098,"[1.5,3)",7,0,1,0,0,1,769,396
parc,0.3,3,K:E00043,employees,numeric,0.08982881862346836,"[0,0.25)",7,0,1,0,1,1,769,396
parc,0.3,3,K:E00044,name,categorical,2.2173431026570105,"[1.5,3)",6,0,1,0,0,1,769,396
parc,0.3,3,K:E00044,city,categorical,5.997241144593462,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00044,state,categorical,5.58161913743511,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00044,zip,categorical,5.997241144593462,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00044,category,categorical,5.997241144593462,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00044,revenue,numeric,0.9596025218359463,"[0.75,1.5)",6,0,1,0,0,1,769,396
parc,0.3,3,K:E00044,employees,numeric,0.9596025218359463,"[0.75,1.5)",6,0,1,0,0,1,769,396
parc,0.3,3,K:E00045,name,categorical,3.655366353333635,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00045,city,categorical,3.1514409167911275,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00045,state,categorical,4.17561684635638,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00045,zip,categorical,4.17561684635638,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00045,category,categorical,2.735818909632776,"[1.5,3)",5,0,1,0,0,1,769,396
parc,0.3,3,K:E00045,revenue,numeric,1.8752076902218908,"[1.5,3)",4,2,1,0,0,1,769,396
parc,0.3,3,K:E00045,employees,numeric,1.8752076902218908,"[1.5,3)",4,1,1,0,0,1,769,396
parc,0.3,3,K:E00046,name,categorical,3.727658796293644,>=3,2,0,1,0,0,1,769,396
parc,0.3,3,K:E00046,city,categorical,2.6047056987812804,"[1.5,3)",2,0,1,0,0,1,769,396
parc,0.3,3,K:E00046,state,categorical,2.776372467547352,"[1.5,3)",2,0,1,0,0,1,769,396
parc,0.3,3,K:E00046,zip,categorical,3.3495924105443002,>=3,2,0,1,0,0,1,769,396
parc,0.3,3,K:E00046,category,categorical,1.1457096816625012,"[0.75,1.5)",2,0,1,0,0,1,769,396
parc,0.3,3,K:E00046,revenue,numeric,1.8752076902218908,"[1.5,3)",2,0,1,0,0,1,769,396
parc,0.3,3,K:E00046,employees,numeric,1.8752076902218908,"[1.5,3)",2,0,1,0,0,1,769,396
parc,0.3,3,K:E00047,name,categorical,6.049596433243395,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00047,city,categorical,6.486483586884225,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00047,state,categorical,4.75497656696496,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00047,zip,categorical,6.148373601190505,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00047,category,categorical,6.563995608348857,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00047,revenue,numeric,1.5063377398457931,"[1.5,3)",4,3,1,0,0,1,769,396
parc,0.3,3,K:E00047,employees,numeric,0.027689269395648308,"[0,0.25)",6,1,1,0,1,1,769,396
parc,0.3,3,K:E00048,name,categorical,3.802100122471546,>=3,3,0,1,0,0,1,769,396
parc,0.3,3,K:E00048,city,categorical,2.263525017800831,"[1.5,3)",3,0,1,0,0,1,769,396
parc,0.3,3,K:E00048,state,categorical,2.970856108154843,"[1.5,3)",3,0,1,0,0,1,769,396
parc,0.3,3,K:E00048,zip,categorical,0.3184240968303116,"[0.25,0.75)",3,0,1,0,1,1,769,396
parc,0.3,3,K:E00048,category,categorical,2.970856108154843,"[1.5,3)",3,0,1,0,0,1,769,396
parc,0.3,3,K:E00048,revenue,numeric,1.5340270092414414,"[1.5,3)",2,1,1,0,0,1,769,396
parc,0.3,3,K:E00048,employees,numeric,1.5340270092414414,"[1.5,3)",2,1,1,0,0,1,769,396
parc,0.3,3,K:E00049,name,categorical,7.741208657363634,>=3,8,0,1,0,0,1,769,396
parc,0.3,3,K:E00049,city,categorical,8.864161754875997,>=3,8,0,1,0,0,1,769,396
parc,0.3,3,K:E00049,state,categorical,8.032917740559295,>=3,8,0,1,0,0,1,769,396
parc,0.3,3,K:E00049,zip,categorical,5.845325486604025,>=3,8,0,1,0,0,1,769,396
parc,0.3,3,K:E00049,category,categorical,8.864161754875997,>=3,8,0,1,0,0,1,769,396
parc,0.3,3,K:E00049,revenue,numeric,1.6238558278649098,"[1.5,3)",7,2,1,0,0,1,769,396
parc,0.3,3,K:E00049,employees,numeric,1.2082338207065582,"[0.75,1.5)",8,0,1,0,0,1,769,396
parc,0.3,3,K:E00050,name,categorical,4.33619669664215,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00050,city,categorical,4.714263082391494,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00050,state,categorical,4.33619669664215,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00050,zip,categorical,4.33619669664215,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00050,category,categorical,3.9581303108928068,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00050,revenue,numeric,1.5063377398457931,"[1.5,3)",3,2,1,0,0,1,769,396
parc,0.3,3,K:E00050,employees,numeric,1.5063377398457931,"[1.5,3)",4,1,1,0,0,1,769,396
parc,0.3,3,K:E00051,name,categorical,6.711095035940106,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00051,city,categorical,5.794541555411015,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00051,state,categorical,4.4651888409153795,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00051,zip,categorical,3.0879896063577226,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00051,category,categorical,5.4164751696616715,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00051,revenue,numeric,1.5063377398457931,"[1.5,3)",5,1,1,0,0,1,769,396
parc,0.3,3,K:E00051,employees,numeric,1.5063377398457931,"[1.5,3)",6,1,1,0,0,1,769,396
parc,0.3,3,K:E00052,name,categorical,4.97344823840921,>=3,3,0,1,0,0,1,769,396
parc,0.3,3,K:E00052,city,categorical,4.228561526646191,>=3,3,0,1,0,0,1,769,396
parc,0.3,3,K:E00052,state,categorical,4.97344823840921,>=3,3,0,1,0,0,1,769,396
parc,0.3,3,K:E00052,zip,categorical,4.228561526646191,>=3,3,0,1,0,0,1,769,396
parc,0.3,3,K:E00052,category,categorical,2.769565509527411,"[1.5,3)",3,0,1,0,0,1,769,396
parc,0.3,3,K:E00052,revenue,numeric,1.6238558278649098,"[1.5,3)",3,0,1,0,0,1,769,396
parc,0.3,3,K:E00052,employees,numeric,1.6238558278649098,"[1.5,3)",3,0,1,0,0,1,769,396
parc,0.3,3,K:E00053,name,categorical,3.2962647068734894,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00053,city,categorical,5.712732348286605,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00053,state,categorical,2.135755987952118,"[1.5,3)",5,0,1,0,0,1,769,396
parc,0.3,3,K:E00053,zip,categorical,2.8806426997151373,"[1.5,3)",5,0,1,0,0,1,769,396
parc,0.3,3,K:E00053,category,categorical,4.676136553327925,>=3,5,0,1,0,0,1,769,396
parc,0.3,3,K:E00053,revenue,numeric,0.11751808801911667,"[0,0.25)",4,1,1,0,1,1,769,396
parc,0.3,3,K:E00053,employees,numeric,1.5063377398457931,"[1.5,3)",4,1,1,0,0,1,769,396
parc,0.3,3,K:E00054,name,categorical,0.6676182438571381,"[0.25,0.75)",6,0,1,0,1,1,769,396
parc,0.3,3,K:E00054,city,categorical,3.0941881052254,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00054,state,categorical,6.7416178663752575,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00054,zip,categorical,6.7416178663752575,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00054,category,categorical,3.493906210645438,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00054,revenue,numeric,0.11751808801911667,"[0,0.25)",6,0,1,0,1,1,769,396
parc,0.3,3,K:E00054,employees,numeric,1.5063377398457931,"[1.5,3)",6,0,1,0,0,1,769,396
parc,0.3,3,K:E00055,name,categorical,6.691496314954427,>=3,8,0,1,0,0,1,769,396
parc,0.3,3,K:E00055,city,categorical,6.691496314954427,>=3,8,0,1,0,0,1,769,396
parc,0.3,3,K:E00055,state,categorical,6.691496314954427,>=3,8,0,1,0,0,1,769,396
parc,0.3,3,K:E00055,zip,categorical,8.014693229780038,>=3,8,0,1,0,0,1,769,396
parc,0.3,3,K:E00055,category,categorical,4.108481660718899,>=3,8,0,1,0,0,1,769,396
parc,0.3,3,K:E00055,revenue,numeric,0.9269619971788186,"[0.75,1.5)",8,0,1,0,0,1,769,396
parc,0.3,3,K:E00055,employees,numeric,0.9269619971788186,"[0.75,1.5)",8,0,1,0,0,1,769,396
parc,0.3,3,K:E00056,name,categorical,5.100704570760769,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00056,city,categorical,5.6800803134277436,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00056,state,categorical,4.717723088259545,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00056,zip,categorical,2.009628172207985,"[1.5,3)",7,0,1,0,0,1,769,396
parc,0.3,3,K:E00056,category,categorical,5.100704570760769,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00056,revenue,numeric,1.5340270092414414,"[1.5,3)",5,3,1,0,0,1,769,396
parc,0.3,3,K:E00056,employees,numeric,1.6238558278649098,"[1.5,3)",5,3,1,0,0,1,769,396
parc,0.3,3,K:E00057,name,categorical,7.4994138123909835,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00057,city,categorical,5.379203893554203,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00057,state,categorical,8.456855940807301,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00057,zip,categorical,8.456855940807301,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00057,category,categorical,5.9585796362211765,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00057,revenue,numeric,0.9269619971788186,"[0.75,1.5)",7,1,1,0,0,1,769,396
parc,0.3,3,K:E00057,employees,numeric,0.11751808801911667,"[0,0.25)",7,0,1,0,1,1,769,396
parc,0.3,3,K:E00058,name,categorical,2.833318774390178,"[1.5,3)",6,0,1,0,0,1,769,396
parc,0.3,3,K:E00058,city,categorical,2.954237735181101,"[1.5,3)",6,0,1,0,0,1,769,396
parc,0.3,3,K:E00058,state,categorical,4.004301231874503,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00058,zip,categorical,4.72569718182219,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00058,category,categorical,2.2810220666229295,"[1.5,3)",6,0,1,0,0,1,769,396
parc,0.3,3,K:E00058,revenue,numeric,0.9596025218359463,"[0.75,1.5)",5,1,1,0,0,1,769,396
parc,0.3,3,K:E00058,employees,numeric,0.9596025218359463,"[0.75,1.5)",5,1,1,0,0,1,769,396
parc,0.3,3,K:E00059,name,categorical,4.638040333717784,>=3,9,0,1,0,0,1,769,396
parc,0.3,3,K:E00059,city,categorical,7.1196842521246015,>=3,9,0,1,0,0,1,769,396
parc,0.3,3,K:E00059,state,categorical,4.581451547482854,>=3,9,0,1,0,0,1,769,396
parc,0.3,3,K:E00059,zip,categorical,6.463100969745739,>=3,9,0,1,0,0,1,769,396
parc,0.3,3,K:E00059,category,categorical,4.99664314472127,>=3,9,0,1,0,0,1,769,396
parc,0.3,3,K:E00059,revenue,numeric,0.027689269395648308,"[0,0.25)",9,1,1,0,1,1,769,396
parc,0.3,3,K:E00059,employees,numeric,0.027689269395648308,"[0,0.25)",9,0,1,0,1,1,769,396
parc,0.3,3,K:E00060,name,categorical,8.260461680641551,>=3,9,0,1,0,0,1,769,396
parc,0.3,3,K:E00060,city,categorical,6.920936861389376,>=3,9,0,1,0,0,1,769,396
parc,0.3,3,K:E00060,state,categorical,6.7230697335719345,>=3,9,0,1,0,0,1,769,396
parc,0.3,3,K:E00060,zip,categorical,6.865558322598078,>=3,9,0,1,0,0,1,769,396
parc,0.3,3,K:E00060,category,categorical,8.98232601233467,>=3,9,0,1,0,0,1,769,396
parc,0.3,3,K:E00060,revenue,numeric,1.5063377398457931,"[1.5,3)",7,2,1,0,0,1,769,396
parc,0.3,3,K:E00060,employees,numeric,1.5063377398457931,"[1.5,3)",8,1,1,0,0,1,769,396
parc,0.3,3,K:E00061,name,categorical,6.4339026535546076,>=3,9,0,1,0,0,1,769,396
parc,0.3,3,K:E00061,city,categorical,7.886737882093,>=3,9,0,1,0,0,1,769,396
parc,0.3,3,K:E00061,state,categorical,8.462955761595516,>=3,9,0,1,0,0,1,769,396
parc,0.3,3,K:E00061,zip,categorical,6.4339026535546076,>=3,9,0,1,0,0,1,769,396
parc,0.3,3,K:E00061,category,categorical,6.4339026535546076,>=3,9,0,1,0,0,1,769,396
parc,0.3,3,K:E00061,revenue,numeric,1.0907157326874415,"[0.75,1.5)",9,4,1,0,0,1,769,396
parc,0.3,3,K:E00061,employees,numeric,1.5063377398457931,"[1.5,3)",9,1,1,0,0,1,769,396
parc,0.3,3,K:E00062,name,categorical,5.359220582752285,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00062,city,categorical,7.596030586918466,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00062,state,categorical,7.333804165215475,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00062,zip,categorical,5.359220582752285,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00062,category,categorical,8.049208215485825,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00062,revenue,numeric,1.5340270092414414,"[1.5,3)",6,2,1,0,0,1,769,396
parc,0.3,3,K:E00062,employees,numeric,1.6238558278649098,"[1.5,3)",7,0,1,0,0,1,769,396
parc,0.3,3,K:E00063,name,categorical,6.377242279082748,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00063,city,categorical,5.275554328052863,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00063,state,categorical,4.911556775230994,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00063,zip,categorical,4.911556775230994,>=3,6,0,1,0,0,1,769,396
parc,0.3,3,K:E00063,category,categorical,2.8723011069590347,"[1.5,3)",6,0,1,0,0,1,769,396
parc,0.3,3,K:E00063,revenue,numeric,0.08982881862346836,"[0,0.25)",6,0,1,0,1,1,769,396
parc,0.3,3,K:E00063,employees,numeric,0.6725694991186177,"[0.25,0.75)",5,1,1,0,1,1,769,396
parc,0.3,3,K:E00064,name,categorical,6.685900685351141,>=3,8,0,1,0,0,1,769,396
parc,0.3,3,K:E00064,city,categorical,4.143719125613918,>=3,8,0,1,0,0,1,769,396
parc,0.3,3,K:E00064,state,categorical,6.18319696063718,>=3,8,0,1,0,0,1,769,396
parc,0.3,3,K:E00064,zip,categorical,9.933612341080963,>=3,8,0,1,0,0,1,769,396
parc,0.3,3,K:E00064,category,categorical,9.933612341080963,>=3,8,0,1,0,0,1,769,396
parc,0.3,3,K:E00064,revenue,numeric,1.5063377398457931,"[1.5,3)",7,2,1,0,0,1,769,396
parc,0.3,3,K:E00064,employees,numeric,1.5063377398457931,"[1.5,3)",7,1,1,0,0,1,769,396
parc,0.3,3,K:E00065,name,categorical,6.852901108742867,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00065,city,categorical,6.306165890733021,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00065,state,categorical,6.306165890733021,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00065,zip,categorical,5.762588535887632,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00065,category,categorical,5.343808665564822,>=3,7,0,1,0,0,1,769,396
parc,0.3,3,K:E00065,revenue,numeric,0.08982881862346836,"[0,0.25)",7,0,1,0,1,1,769,396
